"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
79;-1,10457668229411;0,602415903560534;-1,67913107313986;1,17774581465525;0,705525134618517;0,0597700943642106;0,0156785879097002;0,0826431333070777;0,0321353115737422;0,0128961561169405;"ignorable";"MNAR"
79;-1,10081939400449;0,535803050116679;-1,64928945631511;1,20708817527171;0,706609145713207;0,0263220719882577;0,0141752425506487;0,0319244481887627;0,0316450471683744;0,0141251955908339;"spm";"MNAR"
80;-1,16841962700798;0,555834723368589;-1,50365911930275;1,22187021722029;0,714017599637659;0,0617750580618909;0,0159978311093179;0,0854695906290359;0,0330679092982232;0,0132305598687413;"ignorable";"MNAR"
80;-1,18480223228902;0,489570774018782;-1,45814214466967;1,26209496213694;0,708277597132881;0,0265757308844001;0,0142429240212824;0,0321653061004741;0,0315724536254585;0,0142598276671637;"spm";"MNAR"
81;-1,0981765987747;0,558868742703602;-1,62863823992101;1,22361951624221;0,701050037242188;0,0615949827399007;0,0154669576682028;0,0852214648973466;0,0330633289440571;0,012932374229087;"ignorable";"MNAR"
81;-1,11215752733892;0,493956874727505;-1,57420286625782;1,25232862391241;0,702619432441922;0,0264145411156651;0,0139713563518485;0,0318510066788041;0,0318247386150566;0,0141847538574895;"spm";"MNAR"
82;-1,08541461768059;0,558788294182427;-1,62923403246652;1,20578393817953;0,688200720889957;0,0606298459308204;0,0149559426185093;0,0838301826529945;0,0324079698577083;0,0124894212075098;"ignorable";"MNAR"
82;-1,08475857529623;0,494028056035925;-1,58262620328654;1,23934064159643;0,689727793741571;0,0257603536317423;0,0134520143740873;0,030697031793576;0,0324195718948954;0,0140635988222585;"spm";"MNAR"
83;-1,16390427475266;0,558306726783266;-1,57710657782548;1,18037835695051;0,702118970916509;0,0598918292109602;0,0156301485159398;0,0827214758435843;0,032103663874235;0,0129071855040484;"ignorable";"MNAR"
83;-1,16840285970614;0,493526632194743;-1,52950968219188;1,21155755669832;0,696571402170432;0,0261753648934701;0,0139295237149603;0,0314636287868778;0,0321010593906443;0,014181900879302;"spm";"MNAR"
84;-1,09857102198789;0,556700898895885;-1,61189202729479;1,24531340095739;0,704199374533328;0,06242425073823;0,0155105138732362;0,0864095535136782;0,0334673025055543;0,0128501640437529;"ignorable";"MNAR"
84;-1,11109872781536;0,492656103676487;-1,56234734503681;1,27257129570637;0,703901093511483;0,0260513762786315;0,0138944002983371;0,0311688749071149;0,0317667920257623;0,0140914950016539;"spm";"MNAR"
85;-1,17244195266375;0,601412670805497;-1,59968310118202;1,17782043958574;0,715478089460563;0,0599493315067203;0,0158459405954677;0,0827491628951168;0,0321782330453258;0,0130277600119545;"ignorable";"MNAR"
85;-1,18214748085638;0,532019933783286;-1,56775078370148;1,21334634087569;0,711863638769086;0,0264968096307248;0,0142134715212847;0,0318748265961184;0,0314114650081302;0,0141055088348063;"spm";"MNAR"
86;-1,10271653806877;0,585240909248681;-1,66190150565459;1,21231911309427;0,717229070188698;0,0614434220956987;0,0158174933097974;0,0849193518300169;0,0331383216188355;0,0131297324370778;"ignorable";"MNAR"
86;-1,12690407011494;0,519384824069809;-1,60017705374658;1,23369693292423;0,720546391367981;0,0269132143497978;0,0142869763805549;0,0323365725967191;0,0310329497399911;0,0141139383438768;"spm";"MNAR"
87;-1,19218957457488;0,557775710234591;-1,47134886720332;1,2254507021256;0,712402276289291;0,0619048719614261;0,0156613139046257;0,0856859225043219;0,0330351466915533;0,0129633939792047;"ignorable";"MNAR"
87;-1,21165631088379;0,497032498351998;-1,42587421203397;1,25167687744207;0,708372427847332;0,0265014093599126;0,0140149912653093;0,0321135302415563;0,0315662758902087;0,0141027035070924;"spm";"MNAR"
88;-1,0253313294897;0,560253025589624;-1,75670258678919;1,2611100514713;0,691499523869123;0,0627554945929347;0,0152359256994097;0,0869968307316243;0,0335137846470118;0,012583297942946;"ignorable";"MNAR"
88;-1,0214575675206;0,495916579260287;-1,73615814852071;1,29032691495509;0,693438706001313;0,0255108174260151;0,0137058370889283;0,0306137172838816;0,0322460795073531;0,0140691650790269;"spm";"MNAR"
89;-1,28914363167904;0,581801701483512;-1,43561285627383;1,2317729494834;0,688985309404415;0,0618809261063126;0,0156199269101839;0,0858016806688147;0,0327938929070303;0,0129200094149077;"ignorable";"MNAR"
89;-1,30906131819492;0,525522795205062;-1,37262422456798;1,25610913662843;0,68227734582337;0,0260579699921291;0,0139206260077161;0,0318511830210386;0,0327735926503364;0,0143858833613682;"spm";"MNAR"
90;-1,10087975571227;0,544742606213308;-1,55667236727254;1,2189517893884;0,682719937576433;0,0610342906205555;0,0148445930024419;0,084501064040863;0,0324896398297544;0,0123878958452354;"ignorable";"MNAR"
90;-1,11959866712548;0,487773985995394;-1,50568972397479;1,24933751665173;0,678879596598212;0,0253668711544767;0,0132982531253139;0,0304518250938445;0,0329376223877347;0,0140663813112819;"spm";"MNAR"
91;-1,20537570928078;0,535997842080976;-1,47754785078205;1,20571443044286;0,708899932802551;0,0611428124418655;0,0157454048268464;0,084557499089506;0,0324590848489937;0,0129862849388719;"ignorable";"MNAR"
91;-1,22315418465539;0,470588831465916;-1,4110660249651;1,23677115868537;0,704615216384563;0,0265517954500682;0,014072057998813;0,0321400990466373;0,0317345969951505;0,0141904654878766;"spm";"MNAR"
92;-1,1983043982991;0,573635461236169;-1,51404602040537;1,24331512676645;0,711097659801309;0,0626351657659119;0,0158580199404601;0,0866978949255573;0,0335787366807076;0,0131872588532539;"ignorable";"MNAR"
92;-1,21988500098523;0,510214290984033;-1,44816152850207;1,27712713393073;0,707367027835133;0,0268681271096765;0,0141950433749227;0,0325388737077851;0,0316111427637139;0,0142364081928671;"spm";"MNAR"
93;-1,03930950449313;0,555589376875494;-1,6199788625707;1,21916365181515;0,701971066158898;0,0612051739151164;0,0151458045182055;0,0846184288235807;0,0327771960357435;0,0125245202207253;"ignorable";"MNAR"
93;-1,05639214202611;0,496000752721538;-1,56610558971859;1,25436749558613;0,697836172887661;0,0255789764693323;0,013568070861788;0,0304160986857854;0,0320428791100464;0,0139049919791821;"spm";"MNAR"
94;-1,10099683692798;0,576803594125689;-1,47556068705302;1,24282384123109;0,726471094972396;0,0628489264496024;0,015573298955889;0,0868770946814988;0,0337439867712946;0,0130299450018194;"ignorable";"MNAR"
94;-1,1394065126568;0,514518981869851;-1,39953593221697;1,26895243745343;0,726247472562905;0,0272095275394311;0,0140953292242706;0,0327104228920434;0,0307893391896324;0,0139482088695664;"spm";"MNAR"
95;-1,1199048585232;0,576691293029128;-1,6503381886876;1,187328277322;0,707353221845731;0,0602548317421323;0,0156437910829141;0,0832451369478175;0,0322361463083545;0,0130309206092909;"ignorable";"MNAR"
95;-1,14511566639853;0,509733633923945;-1,5917804001496;1,21253216864189;0,705215602508332;0,0263677855501573;0,0140116429667268;0,0317333596005928;0,0317075784450729;0,0142133798387606;"spm";"MNAR"
96;-1,15396654974743;0,571572184635881;-1,49790670792981;1,22098410202433;0,722071529340201;0,0618620548501018;0,0155670693908576;0,0854568334322705;0,0329383393526964;0,0129735689254316;"ignorable";"MNAR"
96;-1,17729621163042;0,51084314964918;-1,42505962361954;1,24764771237376;0,719089308110411;0,0268453940470172;0,014065430700394;0,0322632487185281;0,0310958312677993;0,0140028008191174;"spm";"MNAR"
97;-1,04090982271983;0,549185192379417;-1,64581980865601;1,25124792565917;0,695466897010603;0,0625095425039734;0,0150429642363172;0,0864871820189669;0,0334703850991697;0,0125017490143406;"ignorable";"MNAR"
97;-1,04140785153462;0,487696485508642;-1,60853188443965;1,27874921752326;0,693678102809529;0,0256882971891137;0,0134715263431901;0,0304643235566921;0,0322349506863814;0,013950923259352;"spm";"MNAR"
98;-1,13577443177734;0,569441552759918;-1,52568601878481;1,22348048671574;0,697726432963892;0,0614268193568341;0,0151964637520413;0,085040773279037;0,0329096448772609;0,0125415486753626;"ignorable";"MNAR"
98;-1,1522593187452;0,512758745551308;-1,45888565072146;1,2504057483006;0,692598463628468;0,0256188618114416;0,0136554482577209;0,030869111558546;0,0322852000906876;0,0139617968704782;"spm";"MNAR"
99;-1,16288602405804;0,546077208148638;-1,48302102536369;1,22643640258894;0,732132881199954;0,0623108236714606;0,0159541325753027;0,0860556070185182;0,0334832643415825;0,0133070386756525;"ignorable";"MNAR"
99;-1,18226953775072;0,483722706903348;-1,43217515606287;1,25775858846909;0,725357800516968;0,0271077977820167;0,0142789436925633;0,0325533789129448;0,0308271031382108;0,0140719509219936;"spm";"MNAR"
100;-1,14488002283802;0,586839173612693;-1,61517906616748;1,26325989145256;0,72075154796369;0,0635106216188655;0,0160562904576884;0,0878957139527961;0,0340092579855522;0,0133234671638661;"ignorable";"MNAR"
100;-1,15467213507866;0,516593360010988;-1,5746171945138;1,29570524664382;0,719427599308741;0,0267499185642335;0,014265425743267;0,0320538474147643;0,0310814014124597;0,014224670210667;"spm";"MNAR"
50;-1,13393274328245;0,516252751169933;-1,66579949212619;1,22518268092485;0,714224124236242;0,0623743658814418;0,0164073530453866;0,0863787471201132;0,0329713566444661;0,0133549136598471;"ignorable";"MNAR3"
50;-1,13976157714499;0,4989780361688;-1,65904035296997;1,23126370241854;0,716472566755783;0,0287644973397028;0,0154057654854484;0,0362817446334945;0,0312094518805328;0,0143469929306913;"spm";"MNAR3"
51;-1,22243169355365;0,498717764798142;-1,49954914056658;1,22990924376568;0,707846913148484;0,0624141530935494;0,0161499155139992;0,0864222499124415;0,0327756721515426;0,0130509727650196;"ignorable";"MNAR3"
51;-1,23234032780975;0,478541629986421;-1,48572568932588;1,23190982046451;0,710315669456123;0,0283237392241757;0,0150792380643441;0,035481386532841;0,031479919046911;0,0142537518752247;"spm";"MNAR3"
52;-1,21978221262924;0,5332551786837;-1,5367058343044;1,22669310025127;0,715853408163051;0,0625131646029297;0,0162334011141489;0,0865820291011558;0,0329650169832956;0,0132812337512661;"ignorable";"MNAR3"
