"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
71;-1,43493801698748;0,389136532963429;-1,17124418238959;1,01080446548384;0,771812384089208;NA;NA;NA;NA;NA;"tseng";"MNAR3"
71;-1,42039501772589;0,402767498280528;-1,21419839993548;0,931762733482993;0,767635162442727;0,21911243643351;0,052738398102766;0,231344274859358;0,104856569609342;0,0729355607119443;"class";"MNAR3"
71;-1,38952032874252;0,400763023216091;-1,2120164684576;1,24300251182671;0,753795344899515;0,242598237595738;0,0720300439690862;0,280524379499721;NA;0,0834289473683054;"spsp";"MNAR3"
72;-1,36721558409224;0,607479896428246;-1,58088130486279;1,28549026811864;0,719393662002116;0,205471605205746;0,0509445907452363;0,28531131081904;0,105197898002068;0,041728557097829;"ignorable";"MNAR3"
72;-1,40524318863227;0,588532985826518;-1,57369109408905;1,29169566877816;0,727165553165956;0,0930342227987121;0,0489975983088192;0,118524728690219;0,0972415104350666;0,045267873306817;"spm";"MNAR3"
72;-1,42094805147817;0,587375159788694;-1,27993175012432;1,08490216660788;0,719393662002116;NA;NA;NA;NA;NA;"tseng";"MNAR3"
72;-1,31291603811301;0,595035486404813;-1,58563917713677;0,954087864823587;0,736911632769071;0,221748705751953;0,0520538004133171;0,231362773735471;0,100345195029155;0,0796410851432984;"class";"MNAR3"
72;-1,3013030168097;0,589340637860493;-1,74015599923682;1,28549026811864;0,700174982961708;0,235817784528635;0,0691344142564171;0,271909116196806;NA;0,0761323333966591;"spsp";"MNAR3"
73;-1,78317968559584;0,517364956573602;-1,00867993532261;1,19905492245411;0,626798292496224;0,189811636131393;0,0438920260534302;0,263573509259311;0,0996900161662251;0,0368033396885472;"ignorable";"MNAR3"
73;-1,8156050390277;0,504281210804908;-0,967640809182664;1,18480392396468;0,632986274637529;0,0841499015587767;0,0421082182439979;0,106694858526187;0,111709652720115;0,0450834821542134;"spm";"MNAR3"
73;-1,75135173429131;0,527944275096712;-1,35541101720558;1,00911198407754;0,626798292496224;NA;NA;NA;NA;NA;"tseng";"MNAR3"
73;-1,80061691694644;0,509161522544533;-1,13443735997535;0,989669887069812;0,627274002338261;0,222038934326053;0,0438655493191896;0,229578604849591;0,0890193452681939;0,0926967253851054;"class";"MNAR3"
73;-1,86684820323723;0,513014307240172;-0,850450592214383;1,19905492245411;0,612611830253613;0,210472830305432;0,0599274958674107;0,251656563316702;NA;0,0597557644284215;"spsp";"MNAR3"
74;-1,18156880776101;0,554120931538068;-1,31116812968028;1,22827484932119;0,70659215885289;0,196696626939392;0,0515009015335522;0,272517260022785;0,103822409873475;0,0410349806435935;"ignorable";"MNAR3"
74;-1,20526965263297;0,534171490481083;-1,28477279549813;1,22497656487182;0,707451079259006;0,0879812829290388;0,0474172610017431;0,109653027011108;0,0999513503555033;0,0449013167150583;"spm";"MNAR3"
74;-1,26309711074864;0,543271809147323;-1,31869545619471;0,913312617853368;0,70659215885289;NA;NA;NA;NA;NA;"tseng";"MNAR3"
74;-1,11048993567561;0,520657900510931;-1,37999627149686;1,06043229091981;0,709574655302109;0,232072008322705;0,0518281645768969;0,248232953271497;0,0843051864316391;0,0822227742656225;"class";"MNAR3"
74;-1,13113926049299;0,549113335503564;-1,42298049862212;1,22827484932119;0,6765454974831;0,181943877045101;0,0673116084383513;0,21451087959459;NA;0,06855538725299;"spsp";"MNAR3"
75;-1,07832666833766;0,506454955018312;-1,4625057419679;1,2754672903907;0,780648969308662;0,207600287164346;0,0576960115242419;0,288054366158037;0,110997603456081;0,0465985411730711;"ignorable";"MNAR3"
75;-1,10471558944263;0,498477620305647;-1,44361339487193;1,26975212497816;0,783337891759944;0,0993100501325386;0,0546918806157115;0,128103151918559;0,0902684265582434;0,0456435467960685;"spm";"MNAR3"
75;-1,09730369713392;0,491891300376519;-1,46882406379594;0,968933067334787;0,780648969308662;NA;NA;NA;NA;NA;"tseng";"MNAR3"
75;-1,1297497038617;0,515299571161833;-1,38892620582061;1,27982635345177;0,779776230807487;0,266021201375779;0,0578811785986972;0,289480912864407;0,0684919910653099;0,0764954308050198;"class";"MNAR3"
75;-1,07287404050218;0,494824083766917;-1,46114861186777;1,2754672903907;0,778635573794721;0,243098253776;0,0844697449156286;0,303041241076642;NA;0,0963296914477505;"spsp";"MNAR3"
76;-1,24654928464189;0,464653553558441;-1,44892958970643;1,31149938687041;0,680625774100057;0,205597604904145;0,0489167454708272;0,285925608754318;0,106419782135745;0,0391967837868354;"ignorable";"MNAR3"
76;-1,27871363185344;0,440570208884682;-1,40593026679381;1,31139886321398;0,687754036115976;0,0856786607117056;0,0464428179912484;0,108540193050217;0,10281384910993;0,0448110803564359;"spm";"MNAR3"
76;-1,24549545432202;0,441308171758012;-1,74400103124402;1,13496405319933;0,680625774100057;NA;NA;NA;NA;NA;"tseng";"MNAR3"
76;-1,24859781074516;0,436558389149077;-1,40105474638153;1,06794061543064;0,679888263561097;0,234777517277301;0,0488922915522056;0,245445815678722;0,0810956212405671;0,084636132220198;"class";"MNAR3"
76;-1,17602130068739;0,446853152117825;-1,60334479884859;1,31149938687041;0,674879136634747;0,224852310912569;0,0677780551885638;0,263083450790002;NA;0,0709553792069556;"spsp";"MNAR3"
77;-1,23027455855923;0,392025307972294;-1,41588570326798;1,26586630159539;0,613994049289974;0,196998720979868;0,046527183137436;0,27475468181461;0,10259194558494;0,0380117981257291;"ignorable";"MNAR3"
77;-1,28118718616161;0,376418674690699;-1,33712440827474;1,26522848096524;0,619561877611054;0,0804661589612001;0,0439281804280521;0,103218165679468;0,114130121728108;0,0466252216074067;"spm";"MNAR3"
77;-1,22630695736237;0,372764905875089;-1,34333370743661;0,957010701869673;0,613994049289974;NA;NA;NA;NA;NA;"tseng";"MNAR3"
77;-1,09180002303859;0,380710527713643;-1,52644394288984;1,05392986208887;0,615076971505537;0,217703402510388;0,046591731635908;0,238176356378526;0,0813997847455446;0,099887454651511;"class";"MNAR3"
77;-1,21469703441849;0,372853350704272;-1,42999458399205;1,26586630159539;0,592294329658521;0,237775352075424;0,0628520617295247;0,26337566273242;NA;0,057602440701514;"spsp";"MNAR3"
78;-1,05065361153701;0,49458150600602;-1,75651837690753;1,31348563803242;0,741530887615908;0,209658257553571;0,0541527557623102;0,290476171919843;0,111652125434229;0,0443979801872965;"ignorable";"MNAR3"
78;-1,06656572665624;0,466173638067766;-1,75498617495637;1,32634425956885;0,740908814322186;0,0932078453856379;0,0499732881752822;0,116786430180248;0,0954377223104015;0,0455487468581715;"spm";"MNAR3"
78;-1,05860081251487;0,466909684270126;-2,02648512852362;1,04323108299281;0,741530887615908;NA;NA;NA;NA;NA;"tseng";"MNAR3"
78;-1,1130520313521;0,45647505858237;-1,78259207411817;1,06706463756495;0,741287623885608;0,243145095857389;0,0541438879650793;0,250962816346858;0,0857756766359619;0,0807770320782794;"class";"MNAR3"
78;-1,06095870756552;0,481493436293471;-1,72314201676982;1,31348563803242;0,719645426502043;0,252096760934074;0,0730626979717743;0,28982442044011;NA;0,0828149907715792;"spsp";"MNAR3"
79;-1,22326928826939;0,588975225976319;-1,54932603862011;1,18785496426833;0,724260148357974;0,194352880309711;0,0545488282462317;0,269197861090089;0,102853604012849;0,0431861419221759;"ignorable";"MNAR3"
