"";"sample";"intercept";"time";"treatment";"sigma.b";"sigma";"se.intercept";"se.time";"se.treatment";"se.sigma.b";"se.sigma";"model";"scenario"
"65";22;-0,766541592765259;0,46754932220152;-1,77257252645738;2,27625977681147;0,747389023542082;0,0569760135364484;0,0285106064397013;0,0647600469951497;0,11405348616169;0,0228910126311932;"spm";"MAR"
"66";22;-1,22299395901008;0,468657825262006;-1,50065470249687;0,485488361066146;0,762462488957419;0,0581251144498912;0,0290856120780293;0,0660661067815446;0,0242735328460694;0,0233520604372623;"spm+class";"MAR"
"67";23;-1,00168964022119;0,480905701942186;-1,52782475202955;2,38884531477585;0,746572623524854;0,0607180974845004;0,00106653662260262;0,119408276256078;0,124853985836795;0,030602360873984;"ignorable";"MAR"
"68";23;-0,943406723365536;0,480933525200522;-1,53529832509549;2,39605883966333;0,742323092202884;0,0575585570105518;0,0297619267120183;0,0666056049717445;0,119707003162719;0,0235413022048404;"spm";"MAR"
"69";23;-1,08926420763224;0,471009978592396;-1,60130906882381;0,598632533564818;0,74653124194368;0,0578848503682943;0,0299306428560049;0,0669831840141309;0,0299314036844791;0,0236787371024822;"spm+class";"MAR"
"70";24;-1,34858013886204;0,476016293762907;-1,5963233722089;2,18740193893153;0,746171784219341;0,0515184277899713;0,0011036388051162;0,101090102669122;0,115697766887033;0,031154384554394;"ignorable";"MAR"
"71";24;-1,41364722834334;0,483702284926878;-1,5479664199915;2,18611655232584;0,747465286092164;0,0580849123659636;0,0302371776386942;0,0677926972703312;0,109214783329669;0,0239494932791515;"spm";"MAR"
"72";24;-1,58145220791868;0,491306655480801;-1,35742113162714;0,468736556946816;0,733544002892305;0,0570030939942197;0,0296740206361264;0,0665300570096194;0,0234360921540311;0,0235047980445517;"spm+class";"MAR"
"73";25;-1,18105642661351;0,539903153148503;-1,5630757007821;2,31326041889033;0,692853090663657;0,0567951033119579;0,000945280126909694;0,111664699865301;0,120756347060884;0,0287700529565962;"ignorable";"MAR"
"74";25;-1,18891351006114;0,54396729069305;-1,58010848173564;2,31765973562964;0,691503433390709;0,0546153107105089;0,0279733311638529;0,0624975029302631;0,115862304981556;0,0220924139448855;"spm";"MAR"
"75";25;-1,52816990420788;0,543046879272111;-1,16307534009055;0,575305756475468;0,69426879242703;0,0548337106151494;0,0280851976848271;0,062747417722287;0,0287660070954117;0,0221766475920401;"spm+class";"MAR"
"76";26;-1,00029021298208;0,481054646628326;-1,77461634540644;2,33802126577647;0,716191381224291;0,0582068147400966;0,00102363957607666;0,114390990354191;0,122425278038374;0,0293409141361384;"ignorable";"MAR"
"77";26;-0,991461539002493;0,475671550976049;-1,74423219892216;2,34828820291777;0,712920787441528;0,0559976624874215;0,0289962692919649;0,0639271916117848;0,117251374532089;0,0225893492514523;"spm";"MAR"
"78";26;-1,33804632229949;0,472287274341716;-1,53574567748821;0,492877852238617;0,717577124638415;0,056363396153803;0,0291856503770248;0,0643447163296098;0,0246448854433181;0,022737242444777;"spm+class";"MAR"
"79";27;-1,18032414612932;0,460021042749928;-1,57080769268749;2,20858078064696;0,676890732477989;0,0518344513994894;0,00086363646380635;0,102021395640089;0,115625787148049;0,0279251733849499;"ignorable";"MAR"
"80";27;-1,16371768841996;0,466073175231181;-1,58583968400956;2,20476909120652;0,676736608802376;0,0526834295138835;0,026663639829467;0,0608980996105961;0,110486606775774;0,0215368976094464;"spm";"MAR"
"81";27;-0,703115699536549;0,469836269791847;-1,78771352461593;0,520487006640831;0,675650304701137;0,0525988384924407;0,0266208345571419;0,0608003347874165;0,0260253246230701;0,0214951158517525;"spm+class";"MAR"
"82";28;-1,25857113381322;0,468059386829798;-1,74798347688505;2,11503019543984;0,692454384143286;0,0478428779854328;0,000900437954353514;0,0939046213969382;0,110877990518271;0,0278242484479834;"ignorable";"MAR"
"83";28;-1,21637310036913;0,469746968087417;-1,82486873494727;2,11143583062468;0,695212418633666;0,0536934284292821;0,0276883404123796;0,061662538705032;0,105585606705046;0,0217922720022252;"spm";"MAR"
"84";28;-1,46944354483938;0,471696045195689;-1,74904432579474;0,543514421567147;0,688059776055842;0,0531410029344009;0,0274034710915825;0,0610281219690962;0,02717363765651;0,0215649226822733;"spm+class";"MAR"
"85";29;-1,49629066694785;0,510726299559721;-1,21304189022749;2,17124485240062;0,723043962586706;0,0505229087502362;0,000979657458889718;0,0990316729578533;0,114175907365886;0,0286807014768817;"ignorable";"MAR"
"86";29;-1,46954590152555;0,511698113028947;-1,32807841528638;2,17078410321802;0,721855942343241;0,0555132580685346;0,0287413031495771;0,0634350260167415;0,108444212345161;0,022426719394999;"spm";"MAR"
"87";29;-0,739086807376464;0,518423950653065;-1,55130135392633;0,44470625090981;0,716288638565509;0,0550851129936745;0,0285196362300471;0,0629457824319938;0,0222341602272107;0,022254164691908;"spm+class";"MAR"
"88";30;-0,962346803493812;0,519516076775471;-2,23249802870082;2,25439242458522;0,718495700331686;0,054110424276755;0,000908267878233309;0,106327486105928;0,118095074721154;0,0274087139360679;"ignorable";"MAR"
"89";30;-0,918661026103956;0,520953104037421;-2,22318123748677;2,25826659934809;0,715379856935627;0,0544150040778723;0,0276175051395314;0,0614052649949876;0,112613437245952;0,0216872019987129;"spm";"MAR"
"90";30;-1,05238737137191;0,518853346825957;-1,73449464892684;0,514000621793209;0,724838228781501;0,0551344233869243;0,0279826465150652;0,0622170757977792;0,0256989895558586;0,0219746265249854;"spm+class";"MAR"
"91";31;-1,29198171056713;0,466305089264869;-1,62042200038125;2,26786502466522;0,719646656933369;0,0548351544263728;0,00094625095008758;0,107500535185875;0,118463480270108;0,0283428265840329;"ignorable";"MAR"
"92";31;-1,24843605246716;0,468994598101788;-1,68934400583972;2,26702533831129;0,722945816367361;0,0558245864955857;0,0282590783536893;0,063317789719056;0,113225832553458;0,0223803250739269;"spm";"MAR"
"93";31;-1,03919486863994;0,465780739970377;-1,58741005692036;0,562479432195386;0,716810031032283;0,0553507912679127;0,0280192313873527;0,0627803959783619;0,028123987534896;0,0221839812861544;"spm+class";"MAR"
"94";32;-1,03637864287114;0,474471538760644;-1,79496499254771;2,34218725278709;0,701294479317427;0,0580673144084574;0,000903274548546297;0,114313849854233;0,122160867250282;0,0276462013502971;"ignorable";"MAR"
"95";32;-0,986717037672167;0,472797953261706;-1,87826213322154;2,33470918096828;0,695024531075426;0,0532959069808331;0,0271653858265626;0,0608412795423322;0,116802222731479;0,0215240086718115;"spm";"MAR"
"96";32;-1,18248719828172;0,475556321713207;-1,80848587235991;0,475554643968923;0,702360789217545;0,0538584536195724;0,0274520893406592;0,0614834486771611;0,0237777698467205;0,0217373146534975;"spm+class";"MAR"
"97";33;-1,26701539090039;0,495756501603654;-1,4654828962517;2,29740752405876;0,719653358504121;0,0562086356285967;0,000926792140658115;0,110273232068861;0,119777072335247;0,028366491589223;"ignorable";"MAR"
"98";33;-1,28493549246355;0,493536152007079;-1,47013084235305;2,30718001549812;0,716916736886933;0,0558158862426554;0,0279128015152573;0,0630096726801277;0,115090349992586;0,0222107358597506;"spm";"MAR"
"99";33;-1,07434281609863;0,498727254399372;-1,65744437920583;0,501237759535668;0,71201665484631;0,055434364985764;0,0277220136135629;0,0625789780926458;0,0250616306610935;0,0220571985452109;"spm+class";"MAR"
"100";34;-1,40342889858315;0,524149032043414;-0,95778733986931;2,17885177645305;0,673262972375137;0,05047924565546;0,000899699708374525;0,0992878989696586;0,113895361141612;0,0277032011243495;"ignorable";"MAR"
"101";34;-1,30107297834727;0,524010641103743;-1,05672430733048;2,18593729811649;0,665448813003604;0,051801523541519;0,0273278151875117;0,0598702177439225;0,109397972952243;0,0211472009991084;"spm";"MAR"
"102";34;-1,39053043200214;0,525770452752058;-1,43240301318262;0,589707568166925;0,672717269493476;0,0523673291299456;0,027626306951227;0,0605241513082775;0,0294848485297862;0,0213808593862421;"spm+class";"MAR"
"103";35;-1,43756324959671;0,49657511421412;-1,19360383838602;2,2467562631386;0,699382444211555;0,0536287081303275;0,000803679121378896;0,105465193455909;0,117362380897386;0,0273827494563748;"ignorable";"MAR"
"104";35;-1,41397106868233;0,491854020536884;-1,18275031874171;2,24607507299691;0,697124415154231;0,0534558252583013;0,0262054043472209;0,0608022398696366;0,112336753701989;0,021495382519833;"spm";"MAR"
"105";35;-1,15956865602584;0,498792164079563;-1,466720898498;0,467820263226795;0,704783660875263;0,0540431341800982;0,0264933202937659;0,0614702653284779;0,0233908469091958;0,0217293385692497;"spm+class";"MAR"
"106";36;-1,3527319336766;0,534276001320264;-1,36521374284626;2,33927595533531;0,741206222434547;0,0582929202937875;0,00093264340044058;0,114538131769816;0,122479625599987;0,0292526321313586;"ignorable";"MAR"
"107";36;-1,34322977166568;0,534586456323939;-1,34208104277217;2,34066137307113;0,740808203180765;0,0569453371222852;0,0281678520537243;0,0649166665328906;0,116981553209508;0,0229478238861944;"spm";"MAR"
"108";36;-1,15632048288976;0,53076117479834;-1,27292445117158;0,505858522714012;0,743975659172728;0,0571888159769595;0,028288286962492;0,0651942030819749;0,0252922828370578;0,0230477460819375;"spm+class";"MAR"
"109";37;-0,984529884016019;0,490394377596014;-1,51115601283984;2,45132477492465;0,698179413740853;0,0633116928259984;0,000938181927924955;0,124826710498856;0,127260592887644;0,0278916357828803;"ignorable";"MAR"
"110";37;-0,977771837478837;0,491091662748094;-1,45805504870409;2,4550943325004;0,695052758088474;0,0535305825517786;0,0278917847156011;0,0613913294159131;0,122617569106613;0,0216984699694109;"spm";"MAR"
"111";37;-0,939352203364614;0,485963496153918;-1,57109109829181;0,602900839036404;0,702463894996549;0,0541013616051681;0,0281891863601573;0,0620459261105351;0,0301456190965733;0,0219305392750832;"spm+class";"MAR"
"112";38;-1,42126058018411;0,525055435229703;-1,40996731067093;2,30215688725483;0,70806801236718;0,056297983672302;0,000992890936472547;0,110871725575101;0,120387521975579;0,0294886250165621;"ignorable";"MAR"
"113";38;-1,31277187663931;0,527710540099003;-1,46129866885683;2,30109146020024;0,702961599211276;0,0543163022325128;0,0284333773582907;0,0636566536668446;0,115087750466005;0,0224998924882996;"spm";"MAR"
"114";38;-1,46192996477158;0,528012614121434;-1,34132886604389;0,536850472507515;0,708795479890419;0,0547670728968025;0,0286693457430675;0,0641849402519626;0,0268437378932459;0,0226877372820973;"spm+class";"MAR"
"115";39;-0,733745119074155;0,514037871920834;-2,16802321184198;2,3512582879162;0,678083027230858;0,0582305158413853;0,000894838385848167;0,114837110053866;0,122623904955804;0,0274753333722629;"ignorable";"MAR"
"116";39;-0,72088852698926;0,513590897882081;-2,25328750592899;2,35336584799337;0,681872036784414;0,0522034229936793;0,0276414518368922;0,0606435255835598;0,118031298657595;0,0214329556756248;"spm";"MAR"
"117";39;-1,41957406025071;0,516896008785594;-1,57851748867264;0,529537803038839;0,681630313588226;0,0521849095690919;0,0276316504162637;0,060622027527903;0,0264783868755042;0,0214267522785228;"spm+class";"MAR"
"118";40;-1,14001351701208;0,467120843042827;-1,37389238541827;2,40262571163518;0,749309627364183;0,0613441153564676;0,00104453765886272;0,120751913099382;0,125719128379007;0,0305912223446311;"ignorable";"MAR"
"119";40;-1,12215051537107;0,466834739957653;-1,45912237245448;2,41184557717932;0,751159525903086;0,0576878985719709;0,0298020649643496;0,0672344242403169;0,120407007882584;0,0237564771114849;"spm";"MAR"
"120";40;-1,16483407725071;0,472506067897136;-1,43789528108252;0,485576416237305;0,73656354627737;0,056566948988779;0,0292229729978266;0,0659279710513354;0,0242774448122142;0,0232926305975415;"spm+class";"MAR"
"121";41;-0,996164192747604;0,49830180425346;-1,78260714685472;2,37219552348699;0,714056296211967;0,0595257337335581;0,000872569451027506;0,117095212837465;0,123357297204688;0,0278660991094048;"ignorable";"MAR"
"122";41;-0,997585713969849;0,498505000007032;-1,80719207259253;2,36550597513837;0,713323156341713;0,0544700045071616;0,0272267548078753;0,0621077139102048;0,118095875700027;0,0219499699765661;"spm";"MAR"
"123";41;-1,24551414815981;0,497472712545745;-1,65276718061945;0,537764489177619;0,710459913480825;0,0542513418572477;0,0271174679348149;0,061858378671011;0,0268876732223798;0,0218633163467771;"spm+class";"MAR"
"124";42;-1,43727095828728;0,555928000552193;-1,24902426790585;2,38025544610023;0,722338166177757;0,0600396556097612;0,000948634993287278;0,11809302792351;0,124069773497189;0,0288702420550643;"ignorable";"MAR"
"125";42;-1,42791138809981;0,558065641597741;-1,26269303343499;2,37975136905299;0,725910931361141;0,0556368020415908;0,0284278116517637;0,0642718513104169;0,119301607080388;0,0226608297103116;"spm";"MAR"
"126";42;-1,27861432303439;0,551483795475613;-1,29779129478866;0,496706297887642;0,724015747172502;0,0554915473584785;0,0283535930727006;0,064104044707232;0,0248359217535376;0,0226032984323881;"spm+class";"MAR"
"127";43;-0,84415885196607;0,460613280185753;-1,80646985135083;2,24147757048194;0,73049338899306;0,0535650346764097;0,000960811513649872;0,105283536193966;0,117573911380632;0,0288860177178065;"ignorable";"MAR"
"128";43;-0,809834133574629;0,463131240280383;-1,82538545488002;2,23832247987388;0,728883528661984;0,055191930699285;0,0285847200421167;0,0639655765051152;0,112101160647301;0,0225810808248555;"spm";"MAR"
"129";43;-0,981413426126424;0,457683425684304;-1,45991117853147;0,483470033957691;0,728144184032498;0,0551359464526128;0,0285557205205566;0,0639006900852323;0,0241731406788811;0,0225789293042167;"spm+class";"MAR"
"130";44;-1,18385594808946;0,545082252318708;-1,97438525432859;2,19613365065177;0,74644724556047;0,0518882282697276;0,000973740479304256;0,101653553768799;0,115629063569975;0,0300473642343946;"ignorable";"MAR"
"131";44;-1,21055041298756;0,543851170955015;-1,89847926584614;2,19585025384986;0,747275215210047;0,057941605528735;0,0287823621199994;0,0664269613014978;0,109613326592696;0,0234411187401468;"spm";"MAR"
"132";44;-1,47531323163641;0,538968632918989;-1,62088191946323;0,507196829505125;0,740179976159733;0,0573914606228401;0,0285090789853624;0,0657962439475876;0,0253596686467376;0,0232206243035893;"spm+class";"MAR"
"133";45;-1,21903001542618;0,50523492292207;-1,33386684185141;2,27241909008935;0,683434260526704;0,0546249450190839;0,000815056969442686;0,107583337824796;0,118528057518491;0,0269043323368738;"ignorable";"MAR"
"134";45;-1,21397779770736;0,507126337483395;-1,28839749661473;2,27642868198942;0,687464110548904;0,0525319065598509;0,0263346981749633;0,0601227415522209;0,11372683581085;0,0212562696907428;"spm";"MAR"
"135";45;-1,43109295112505;0,503685555105221;-1,46339051332038;0,514479394618937;0,681148093332498;0,0520492419113267;0,0260927452297143;0,0595703623679597;0,0257232026715028;0,0210602744549466;"spm+class";"MAR"
"136";46;-1,14660972082838;0,498847976161283;-2,10832935528315;2,19953216711818;0,684061629879502;0,0514698537844984;0,000843704596520037;0,101108569671311;0,114966301949451;0,027212913174277;"ignorable";"MAR"
"137";46;-1,1764754030379;0,498362773777407;-2,08733790736018;2,21138945323075;0,680930366052502;0,052912640261136;0,0265640467073526;0,0600699154243796;0,110496344908588;0,0211955510508007;"spm";"MAR"
"138";46;-1,2181062609078;0,494362765196711;-1,58628556603059;0,499339140633126;0,683729287927814;0,0531301216839047;0,0266732359800695;0,0603168024052863;0,0249672567393884;0,0212838419628927;"spm+class";"MAR"
"139";47;-1,53834209418896;0,493552112483402;-0,8697349839229;2,26693614830364;0,687229132403095;0,0544090088192628;0,000774540758570299;0,106935363593825;0,117940089615688;0,0267450386139495;"ignorable";"MAR"
"140";47;-1,49690264313923;0,491245297142829;-0,925131650942967;2,26116776341319;0,682266507822042;0,0521642055143838;0,0258404930410328;0,0593140768861194;0,113185633751245;0,0209543637862116;"spm";"MAR"
"141";47;-1,3249677518455;0,501241859030508;-1,47483761172313;0,4937523820977;0,683641514804486;0,052269314710348;0,0258925654032014;0,0594335882258571;0,0246873753035137;0,0209979124495342;"spm+class";"MAR"
"142";48;-1,47978068034462;0,476141208127687;-1,38754803311993;2,20495852130391;0,71873330666959;0,0519169796782294;0,000845244821137247;0,101683675169879;0,115461895057746;0,0275776908721414;"ignorable";"MAR"
"143";48;-1,44780104876922;0,474251844886911;-1,43103782193914;2,21261775758269;0,713528888066726;0,0546338982418378;0,0270432080053097;0,061547114442401;0,110755956312649;0,0217050453278174;"spm";"MAR"
"144";48;-1,29705339285033;0,476762257757928;-1,57395452646593;0,525389318080623;0,716816900066198;0,0548856538437482;0,0271678257628063;0,0618307186981021;0,0262695608289433;0,0218123398670957;"spm+class";"MAR"
"145";49;-1,30295380734745;0,491976720674973;-1,62381178453419;2,24508252889029;0,69561811136797;0,0534895073813021;0,000887843527759209;0,105323925710594;0,117439933200922;0,0279512601316413;"ignorable";"MAR"
"146";49;-1,28197703215851;0,493619678198849;-1,64026076813426;2,24687180540404;0,698888041860974;0,0534404662359247;0,0274360860899856;0,0619344628885982;0,112191201757961;0,0219026339679969;"spm";"MAR"
"147";49;-0,846374451621489;0,487255334701911;-1,77897672578959;0,561643121750592;0,693906270793063;0,0530595193870838;0,0272405173885935;0,0614929750622654;0,0280815942522957;0,0217256458945654;"spm+class";"MAR"
"148";50;-1,41211477049588;0,493901191326522;-1,39130211943885;2,38160208772078;0,731975079143224;0,060209771123908;0,000995505992838169;0,118543786602445;0,124436991347677;0,030125973375972;"ignorable";"MAR"
"149";50;-1,43930210410734;0,492712957894636;-1,37490340561687;2,38483272890085;0,709050922948691;0,0546354888305479;0,0281753171599031;0,0638049641830974;0,119094434708721;0,0225384034867001;"spm";"MAR"
"150";50;-1,55212140670597;0,483942430301915;-1,67307423631349;0,430705366897364;0,72687363888388;0,0560087927790984;0,0288835105768728;0,0654087546116758;0,0215348302352376;0,0231014482138944;"spm+class";"MAR"
"151";51;-1,45012186266376;0,493132238687306;-1,509791912233;2,28057222243101;0,690270119985126;0,055129929969447;0,000938882688084332;0,108667106678334;0,119122484520828;0,028552277798223;"ignorable";"MAR"
"152";51;-1,40965809342452;0,490240791143403;-1,58991108306476;2,27669793292134;0,691847777283507;0,0534867743795242;0,0278598323077641;0,0623970327588451;0,1137266427627;0,0220595477532781;"spm";"MAR"
"153";51;-1,28319061515398;0,494642133323202;-1,50552772845179;0,567979240125372;0,685037360491454;0,0529602607284665;0,0275855853968299;0,0617828080382962;0,0283982308281395;0,0218396706879423;"spm+class";"MAR"
"154";52;-0,742925609122756;0,537383787913319;-2,00586965632002;2,33341944244357;0,715246342545115;0,0579435133599824;0,00103877472984275;0,114143141686483;0,122206378222996;0,0302040263489561;"ignorable";"MAR"
"155";52;-0,69189918189593;0,541434459612794;-2,07877539051091;2,34018460350141;0,713964041408851;0,0562186312889074;0,0288381815888213;0,0653763738778457;0,116827519576513;0,0230428315802173;"spm";"MAR"
"156";52;-1,42677756443142;0,54215410688118;-1,40061834279308;0,439077830442077;0,714515960337491;0,0562620883656245;0,0288604742446856;0,0654269112253173;0,0219539928556808;0,0230606065811921;"spm+class";"MAR"
"157";53;-1,24532350752287;0,488271604051289;-1,50066625489019;2,33924130481559;0,69479669485067;0,0579519125039004;0,00099138341489395;0,114472793768298;0,122233926762601;0,0303755046213306;"ignorable";"MAR"
"158";53;-1,22649873945047;0,48675981697622;-1,52971406384248;2,34441515705981;0,69617836461325;0,0544336148834918;0,0284946413932516;0,0648843217551326;0,117137556214883;0,0229264003671479;"spm";"MAR"
"159";53;-1,24532361634992;0,476517470787751;-1,42121237821267;0,520778686973319;0,693340724108297;0,0542116536223069;0,0283784900980683;0,0646197525397123;0,0260379417732457;0,022834445543312;"spm+class";"MAR"
"160";54;-0,488780955214963;0,494398235692296;-2,20622988835597;2,30165358158189;0,723535812808484;0,0565788291465145;0,000967912624105714;0,111009137242199;0,120610109047476;0,0293844737922278;"ignorable";"MAR"
"161";54;-0,418364379276855;0,495290481882999;-2,24794862494072;2,30604092818785;0,728319629697028;0,0572997536749666;0,02875970843536;0,0649784188625325;0,115449501395043;0,0229621713608799;"spm";"MAR"
"162";54;-1,01381542712679;0,504573344454222;-1,58647582351365;0,495201520871433;0,726104523996813;0,0571254810147917;0,0286722377829553;0,0647807934796919;0,0247593468053804;0,0228942157973747;"spm+class";"MAR"
"163";55;-1,45404818625743;0,502909750387316;-1,43184452035944;2,22961426144804;0,713397140989308;0,0530070818561091;0,000925054793842354;0,104146292719514;0,116630709837043;0,0287098943814237;"ignorable";"MAR"
"164";55;-1,52286300720278;0,498067926051521;-1,39355374194074;2,24096080573126;0,717335337063629;0,055095231409815;0,0280986307459914;0,0636557188068571;0,111830016916005;0,0225055030241349;"spm";"MAR"
"165";55;-1,26770989745459;0,503501842024014;-1,50633292077912;0,461416291803049;0,709095930678403;0,0544623896864915;0,0277758847459079;0,0629245546885753;0,0230714726406713;0,0222458865787376;"spm+class";"MAR"
"166";56;-1,12327621688768;0,490751064381295;-1,61145686515768;2,27556743057472;0,685670214310087;0,0547883380445488;0,000790806983186938;0,107718951102259;0,118458065214354;0,0263435698996228;"ignorable";"MAR"
"167";56;-1,15403031580636;0,492016629754778;-1,60584197195766;2,27420115331265;0,684548372856601;0,0521910907874135;0,0259210119965203;0,0590302356553776;0,113616925487373;0,0208490868110034;"spm";"MAR"
"168";56;-1,02299507482846;0,494387586468049;-1,62102920304982;0,484803276486105;0,686614419271804;0,0523486091718803;0,0259992437985966;0,0592083946463162;0,0242396891222345;0,0209119897929868;"spm+class";"MAR"
"169";57;-1,12722054045196;0,47386850617498;-1,84649316699057;2,23695438660691;0,742939572675967;0,0536770178688814;0,00106306545569971;0,105290162806567;0,117680568516262;0,0300193472387489;"ignorable";"MAR"
"170";57;-1,1580150486587;0,468502181857006;-1,82125521337365;2,23767853231907;0,740672144294809;0,0573262354629632;0,0296931133559773;0,0658809590913638;0,111892963401546;0,0232825293342716;"spm";"MAR"
"171";57;-1,16766493280549;0,477377449761456;-1,60963591288806;0,549745674457997;0,740937742202638;0,057346791965265;0,0297037609770179;0,0659045831699694;0,0274861420598016;0,0232910236867456;"spm+class";"MAR"
"172";58;-0,971136017879104;0,501635317812958;-1,94063756933812;2,29761727188504;0,71413236258055;0,0561649680145289;0,000985330203695713;0,110495600947785;0,120152280042861;0,0295270459640217;"ignorable";"MAR"
"173";58;-0,944342002583898;0,505149996729166;-2,07302215664203;2,28934496580526;0,718870056015377;0,0557251429409004;0,0287927380993195;0,0648406833669429;0,114611827216494;0,0229178519875582;"spm";"MAR"
"174";58;-1,17729979222602;0,499655736736487;-1,56918562625107;0,58197476058364;0,714718768246223;0,055403317895423;0,0286264554997042;0,064466220523166;0,0290981550850966;0,0227833908029466;"spm+class";"MAR"
"175";59;-1,29235764611836;0,452658495409192;-1,88131783576147;2,25291579212915;0,703701108930131;0,0540558648170237;0,000984679885854671;0,106237531287332;0,118042278332131;0,0287895911904587;"ignorable";"MAR"
"176";59;-1,28555461571229;0,456846703143773;-1,91528180250168;2,26026781002113;0,701347466633397;0,0546158146938276;0,028335380394845;0,0628934592669671;0,112968361446983;0,0222001567264257;"spm";"MAR"
"177";59;-1,33480784879356;0,451970079375686;-1,50915523922392;0,520064857238705;0,699300133001455;0,0544563797418689;0,0282526635662779;0,0627098629614743;0,0260031061136578;0,022134798628185;"spm+class";"MAR"
"178";60;-1,41479972105232;0,41927518056261;-1,08935227484205;2,24785813397766;0,734793836887854;0,0541525209835192;0,00100505518429653;0,106020566718478;0,117852423363096;0,0292549312793881;"ignorable";"MAR"
"179";60;-1,35118117949384;0,413961995531756;-1,15406940569404;2,24161927304722;0,736575137158773;0,0577445049892736;0,0292094751859802;0,0650697279659919;0,112199378688288;0,0229500857424166;"spm";"MAR"
"180";60;-1,23792791874838;0,411892348784679;-1,48277812842034;0,574743091575943;0,73373937253023;0,0575221921790885;0,0290970206517064;0,0648192131243697;0,0287375420482245;0,0228617176792961;"spm+class";"MAR"
"181";61;-0,882656506017657;0,451621897209291;-1,25503431022654;2,27308675118564;0,663784031346809;0,0544942186452932;0,000819474465875585;0,107420077329737;0,118169353144614;0,0266544413240684;"ignorable";"MAR"
"182";61;-0,869376402259366;0,449323494671787;-1,30620671570469;2,26860031282177;0,664698491578771;0,0508473776024211;0,0262678149480083;0,0588915913205785;0,113330615758796;0,0208221274391854;"spm";"MAR"
"183";61;-1,05099176881316;0,45704870786113;-1,39054599751024;0,529102975951978;0,662486335024031;0,0506781511627979;0,026180394000925;0,0586955916950406;0,0264540245363839;0,020743359011419;"spm+class";"MAR"
"184";62;-0,967538546793529;0,541099797570685;-2,05377327923929;2,34144280843189;0,698420311787971;0,0579631461498165;0,000837806985263261;0,114039516152192;0,1218422598644;0,0271482388571283;"ignorable";"MAR"
"185";62;-0,903866517226188;0,537024579755034;-2,05712721198003;2,33657459593377;0,698594560047738;0,0535912179783132;0,0268771730781683;0,0606363871521173;0,116778695796562;0,0214292320238118;"spm";"MAR"
"186";62;-1,15456646793427;0,530879444902132;-1,4662135392347;0,475173982048671;0,696411923992071;0,0534237190132374;0,0267931546952303;0,0604468718203868;0,0237587380996242;0,0213688589678435;"spm+class";"MAR"
"187";63;-1,34016565351081;0,512145724448301;-1,44404282430381;2,27050237264192;0,74061295155493;0,055052614807933;0,000946633933462373;0,108059491175188;0,118772869413181;0,0290096422023398;"ignorable";"MAR"
"188";63;-1,37972559446168;0,509095197421339;-1,429900917206;2,26287943858975;0,738113357789784;0,0562011372551181;0,0283292022668069;0,0644409772167449;0,113236111008878;0,0227786768583455;"spm";"MAR"
"189";63;-0,97429097112056;0,50468616529027;-1,71193380183583;0,440348093436628;0,737457414897448;0,0561511927195677;0,028304026771999;0,0643837097256454;0,0220167562185962;0,0227585684133288;"spm+class";"MAR"
"190";64;-1,44355574057623;0,502427446540958;-1,29721301651738;2,25413062646248;0,730093688288734;0,0543304400901949;0,00095618260469451;0,106733644269488;0,118168551401179;0,0300139662539176;"ignorable";"MAR"
"191";64;-1,43934352728489;0,501404615643691;-1,3748551480732;2,2510195289974;0,720623828085116;0,0563034674517975;0,0281941415747648;0,0648600632121126;0,1125973501663;0,0229034936239953;"spm";"MAR"
"192";64;-1,33230313135301;0,500757713217599;-1,43299969546993;0,543885940530221;0,729415209488883;0,0569903485905456;0,0285381008125764;0,0656513317460113;0,0271942944124504;0,0231817567255228;"spm+class";"MAR"
"193";65;-1,41736642300683;0,461449178552019;-1,28319625870197;2,27476214419829;0,645704760337144;0,0543884488596165;0,000714608977791799;0,107323424707697;0,11808920630652;0,025338622256327;"ignorable";"MAR"
"194";65;-1,38756829524464;0,458733583075527;-1,31481638551872;2,27538699552414;0,643205165070888;0,0491382704862851;0,02452583978628;0,0561666260571935;0,113753028751746;0,0198452429117962;"spm";"MAR"
"195";65;-1,14782088245063;0,460360921011092;-1,47741918233437;0,587273521973856;0,646135668885476;0,0493621400931941;0,0246375799847302;0,0564225263022491;0,029364396500307;0,0199420832124848;"spm+class";"MAR"
"196";66;-1,52306639599772;0,519669453922837;-1,53281598433361;2,13064965279777;0,658993946948183;0,0481067730391269;0,000802847457547757;0,0947270597788049;0,110925320120581;0,0260100783131241;"ignorable";"MAR"
"197";66;-1,50298539129323;0,515235858213406;-1,56983263388351;2,14407382958995;0,654722962515517;0,0495143668830438;0,025884218086095;0,0574565452580118;0,106988565865659;0,0203041924155774;"spm";"MAR"
"198";66;-1,29119590825542;0,518242380209319;-1,57172717923872;0,517285307738197;0,658352161863969;0,0497887925802369;0,0260276913843407;0,0577750092728057;0,0258644068852538;0,0204124037984457;"spm+class";"MAR"
"199";67;-1,38651557650803;0,510605568757189;-1,42651037143844;2,16149012183631;0,737701184679422;0,0503670911295882;0,0011030825245335;0,0989149734345251;0,114352679611346;0,0303934683650737;"ignorable";"MAR"
"200";67;-1,36023601980744;0,513762053518991;-1,48596557922199;2,17299965355856;0,737058544616459;0,0572449788574482;0,0299468843753097;0,0663239311101726;0,108539217806822;0,0234507218532702;"spm";"MAR"
